date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1765914300,Dec 16 2025 - 7:45pm,Scotland,Challenge Cup,Queen of the South,Dunfermline Athletic,1.67,0.00,1.67,0.00,1.84,50,50,50,42,34,9,25,17,50,50,5.67,1.50,42,42,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.05,3.50,1.73,1.22,1.80,2.95,5.40,1.65,2.05,1.42,0.00,0.00,0.00,12.60,3.65,1.90,1.36,1.11,1.21,1.22,1.22,3.00,1.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,9,17,42,1.38,2.70,5.95,2.80,1.40,1.07,1.18,1.85,3.90,3.92,1.83,1.18,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.67,0.00,0,/scotland/dunfermline-athletic-fc-vs-queen-of-the-south-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,Scotland,Challenge Cup,Montrose,Spartans,2.67,1.83,2.67,1.83,4.09,83,100,83,67,59,33,67,67,92,50,9.83,2.34,50,50,33,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.00,3.35,3.20,1.15,1.75,2.35,4.10,1.55,2.20,1.51,1.44,0.00,0.00,12.50,4.50,1.95,1.45,1.18,1.20,1.22,1.80,1.44,2.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,17,34,42,67,1.30,2.12,5.20,3.02,1.56,1.10,1.12,1.75,3.34,4.65,1.85,1.24,N/A,N/A,N/A,N/A,55,N/A,N/A,N/A,2.67,1.83,0,/scotland/montrose-fc-vs-spartans-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,Scotland,Challenge Cup,Dumbarton,Inverness CT,1.83,3.00,1.83,3.00,4.00,59,100,84,67,58,58,75,50,92,50,13.33,1.84,83,67,33,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.10,4.50,1.38,1.12,1.50,2.30,3.85,1.68,2.04,1.35,2.66,0.00,0.00,17.00,4.65,2.40,1.55,1.18,1.14,1.18,1.05,6.00,1.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,17,34,42,42,1.25,2.24,4.80,3.60,1.57,1.15,1.13,1.73,3.20,5.10,1.99,1.30,N/A,N/A,N/A,N/A,10,N/A,N/A,N/A,1.83,3.00,0,/scotland/inverness-caledonian-thistle-fc-vs-dumbarton-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,Scotland,Challenge Cup,Cove Rangers,Partick Thistle,1.33,0.00,1.33,0.00,1.25,34,50,34,17,9,9,25,17,42,25,5.33,1.83,25,25,17,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.10,3.75,1.55,1.28,1.85,3.10,5.75,1.85,1.75,1.52,0.00,0.00,0.00,9.00,3.50,1.85,1.33,1.10,1.12,1.18,1.04,3.75,1.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,17,34,42,42,1.33,2.75,6.05,2.95,1.43,1.06,1.18,1.91,4.00,3.84,1.77,1.17,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.33,0.00,0,/scotland/partick-thistle-fc-vs-cove-rangers-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,England,Northern Premier League,Gainsborough Trinity,Leek Town,1.61,1.26,1.61,1.26,2.59,41,97,78,46,22,11,84,27,78,38,8.23,-0.86,31,23,19,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70,3.25,3.95,1.28,1.88,3.20,6.15,1.82,1.85,1.50,1.10,0.00,0.00,7.90,3.08,1.75,1.26,1.06,1.24,1.24,1.84,1.40,2.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,22,55,79,89,1.39,2.75,7.10,2.63,1.36,1.06,1.24,2.15,4.70,3.60,1.61,1.15,N/A,N/A,N/A,N/A,16,N/A,N/A,N/A,1.61,1.26,12,/england/gainsborough-trinity-fc-vs-leek-town-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,England,Counties Leagues Combined Counties Premier South,Epsom & Ewell,Badshot Lea,1.60,0.90,1.60,0.90,3.10,70,90,85,65,50,10,75,45,85,40,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,15,35,50,90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,N/A,N/A,N/A,1.19,1.43,19,/england/epsom-ewell-fc-vs-badshot-lea-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,England,Isthmian League Division One North,Bowers & Pitsea,Tilbury,1.45,1.16,1.45,1.16,2.92,57,90,80,64,41,16,54,28,57,36,9.75,-1.59,68,48,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.80,3.75,3.45,N/A,1.65,N/A,N/A,N/A,N/A,1.52,0.97,0.00,0.00,N/A,N/A,2.10,N/A,N/A,N/A,N/A,N/A,1.44,2.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,21,36,59,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,1.45,1.16,8,/england/bowers-pitsea-fc-vs-tilbury-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,England,National League,Truro City,Wealdstone,1.00,1.20,1.00,1.20,2.85,50,100,85,50,25,15,65,30,75,60,10.70,3.40,65,60,40,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.55,3.40,2.45,1.29,1.85,3.38,6.05,1.65,2.08,1.42,1.52,0.00,0.00,8.60,3.42,1.83,1.30,1.06,1.26,1.31,1.38,1.90,1.80,1.29,1.57,1.95,2.52,3.46,3.06,2.23,1.76,1.44,1.22,0,15,50,75,85,1.36,2.94,7.00,2.78,1.38,1.04,1.18,2.04,4.35,3.90,1.69,1.14,N/A,N/A,N/A,N/A,20,2.05,8.00,1.95,0.57,1.48,22,/england/truro-city-fc-vs-wealdstone-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,England,Southern League Division One Central,Leverstock Green FC,Biggleswade Town,0.90,1.81,0.90,1.81,3.74,79,95,91,72,50,34,71,50,81,50,6.50,-1.90,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,1.18,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,10,29,50,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,N/A,N/A,N/A,0.90,1.81,20,/england/biggleswade-town-fc-vs-leverstock-green-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,England,Southern League Division One Central,Rayners Lane,Flackwell Heath,0.48,1.30,0.48,1.30,3.21,54,100,90,63,44,15,64,44,61,42,8.50,-1.76,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.56,1.54,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,10,37,57,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,N/A,N/A,N/A,0.48,1.30,7,/england/flackwell-heath-fc-vs-rayners-lane-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,England,Southern League Division One Central,Marlow,Stotfold,1.24,1.62,1.24,1.62,3.79,60,100,93,79,62,31,69,53,79,60,10.17,-1.76,67,67,67,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.99,1.96,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,7,22,38,69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43,N/A,N/A,N/A,1.24,1.62,20,/england/stotfold-fc-vs-marlow-fc-h2h-stats
1765914300,Dec 16 2025 - 7:45pm,England,Southern League Premier South,Hanwell Town,Hungerford Town,1.06,0.95,1.06,0.95,2.71,60,87,74,55,24,16,66,29,79,50,10.49,-1.43,60,54,48,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.20,3.60,2.65,1.16,1.65,2.56,4.60,1.52,2.32,1.61,1.37,0.00,0.00,12.40,4.15,2.10,1.40,1.13,1.21,1.21,1.51,1.72,2.00,1.21,1.45,2.01,2.25,2.98,3.52,2.48,1.92,1.56,1.31,13,26,45,77,85,1.26,2.36,5.50,3.28,1.48,1.08,1.14,1.86,3.58,4.40,1.82,1.21,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,1.06,0.95,19,/england/hungerford-town-fc-vs-hanwell-town-fc-h2h-stats
1765915200,Dec 16 2025 - 8:00pm,England,League Cup,Cardiff City,Chelsea,3.00,3.00,3.00,3.00,4.00,88,100,100,100,25,25,100,63,100,63,10.00,6.75,38,38,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.50,5.50,1.18,1.17,1.53,2.45,4.10,2.03,1.75,2.14,1.42,0.00,0.00,15.00,4.75,2.30,1.50,1.20,1.14,1.12,1.05,9.00,1.07,1.32,1.58,2.20,2.41,3.15,3.12,2.31,1.82,1.50,1.29,0,0,0,75,75,1.26,2.44,5.20,3.45,1.59,1.12,1.14,1.85,3.45,4.33,1.85,1.22,N/A,N/A,N/A,N/A,0,6.60,10.00,1.22,3.00,3.00,0,/england/chelsea-fc-vs-cardiff-city-fc-h2h-stats
1765915200,Dec 16 2025 - 8:00pm,Netherlands,KNVB Cup,PSV,GVVV,0.00,3.00,0.00,3.00,1.75,25,50,25,25,25,25,25,25,50,25,9.00,1.00,50,50,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04,11.50,17.00,1.01,1.07,1.16,1.40,1.68,2.06,0.00,1.78,0.00,0.00,N/A,11.00,6.83,4.10,2.75,1.01,1.01,9.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,25,25,25,25,1.03,1.40,2.15,9.10,2.69,1.61,N/A,1.14,1.47,N/A,4.90,2.47,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,3.00,2,/netherlands/psv-eindhoven-vs-gelders-veenendaalse-voetbal-vereniging-h2h-stats
1765915200,Dec 16 2025 - 8:00pm,Spain,Copa del Rey,Sporting Gijón,Valencia CF,3.00,3.00,3.00,3.00,2.75,25,100,75,50,25,25,50,25,75,50,13.00,3.00,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.55,3.20,2.70,1.40,2.20,4.20,9.00,1.90,1.80,1.26,2.52,0.00,0.00,7.50,2.80,1.60,1.20,1.06,1.36,1.39,1.36,1.90,1.80,1.26,1.51,1.90,2.45,3.28,3.22,2.32,1.80,1.46,1.25,0,25,50,75,75,1.49,3.28,9.20,2.59,1.33,1.03,1.33,2.48,5.75,3.10,1.50,1.13,N/A,N/A,N/A,N/A,0,2.34,6.45,1.98,3.00,3.00,0,/spain/valencia-cf-vs-real-sporting-de-gijon-h2h-stats
1765915200,Dec 16 2025 - 8:00pm,Spain,Copa del Rey,Guadalajara,FC Barcelona,3.00,0.00,3.00,0.00,1.00,25,50,25,25,0,0,50,0,25,25,1.50,1.00,25,25,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.00,7.80,1.11,N/A,1.33,1.75,N/A,2.20,1.61,1.18,0.00,0.00,0.00,N/A,N/A,3.04,1.95,N/A,N/A,N/A,N/A,19.00,1.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,25,25,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,0.00,0,/spain/fc-barcelona-vs-guadalajara-h2h-stats
1765915200,Dec 16 2025 - 8:00pm,Spain,Copa del Rey,CD Eldense,Real Sociedad,3.00,3.00,3.00,3.00,3.00,50,100,100,75,25,0,75,25,75,75,6.50,4.50,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.05,3.50,1.83,1.30,1.83,3.52,7.00,1.83,1.85,1.15,1.58,0.00,0.00,9.00,3.20,1.87,1.25,1.08,1.30,1.25,1.20,3.40,1.30,1.25,1.49,1.87,2.40,3.20,3.28,2.38,1.83,1.48,1.26,0,0,25,75,100,1.43,2.91,6.50,2.79,1.40,1.06,1.29,2.25,5.00,3.40,1.57,1.15,N/A,N/A,N/A,N/A,0,2.73,8.70,1.67,3.00,3.00,0,/spain/real-sociedad-de-futbol-vs-cd-eldense-h2h-stats
